Image,Image_size,Data Size (bytes),Ratio,PSNR,SSIM,Data Integrity,Images Match
openstego_images/bike/bike_174.bmp,921654,27649,3,57.33585068612442,0.9990693301628899,True,True
openstego_images/bike/bike_174.bmp,921654,36866,4,56.08045370683207,0.9987699250819907,True,True
openstego_images/bike/bike_335.bmp,921654,9216,1,62.107259445683965,0.9999252962515661,True,True
openstego_images/bike/bike_335.bmp,921654,18433,2,59.095429267655874,0.9998526070761343,True,True
openstego_images/bike/bike_335.bmp,921654,27649,3,57.3406800853929,0.9997807831541655,True,True
openstego_images/bike/bike_335.bmp,921654,36866,4,56.08407024273363,0.9997096576473016,True,True
openstego_images/bike/bike_305.bmp,921654,9216,1,62.077575412864796,0.9996013550561006,True,True
openstego_images/bike/bike_305.bmp,921654,18433,2,59.07974619037044,0.9992123852761946,True,True
openstego_images/bike/bike_305.bmp,921654,27649,3,57.32448551005683,0.9988332961668678,True,True
openstego_images/bike/bike_305.bmp,921654,36866,4,56.08212928806346,0.9984612207989584,True,True
openstego_images/bike/bike_143.bmp,921654,9216,1,62.126373719656655,0.9996394915593335,True,True
openstego_images/bike/bike_143.bmp,921654,18433,2,59.12649219464342,0.9992810321868855,True,True
openstego_images/bike/bike_143.bmp,921654,27649,3,57.36411793829329,0.9989252811944792,True,True
openstego_images/bike/bike_143.bmp,921654,36866,4,56.11891936199842,0.9985714479873758,True,True
openstego_images/bike/bike_356.bmp,921654,9216,1,62.096676643195124,0.9997345266293123,True,True
openstego_images/bike/bike_356.bmp,921654,18433,2,59.09084183584268,0.9994728365172483,True,True
openstego_images/bike/bike_356.bmp,921654,27649,3,57.34343092372556,0.9992204766758342,True,True
openstego_images/bike/bike_356.bmp,921654,36866,4,56.092962663347336,0.9989721950587672,True,True
openstego_images/bike/bike_152.bmp,921654,9216,1,62.09468056172915,0.9999365649402666,True,True
openstego_images/bike/bike_152.bmp,921654,18433,2,59.10597519151889,0.9998744393917894,True,True
openstego_images/bike/bike_152.bmp,921654,27649,3,57.350000683571636,0.9998134616907638,True,True
openstego_images/bike/bike_152.bmp,921654,36866,4,56.10078064172397,0.9997536133003067,True,True
openstego_images/bike/bike_156.bmp,921654,9216,1,62.08987025400734,0.9997891106900841,True,True
openstego_images/bike/bike_156.bmp,921654,18433,2,59.08896121341202,0.9995824222107301,True,True
openstego_images/bike/bike_156.bmp,921654,27649,3,57.33263406755712,0.9993804307895345,True,True
openstego_images/bike/bike_156.bmp,921654,36866,4,56.0830996569668,0.9991832509984544,True,True
openstego_images/bike/bike_030.bmp,921654,9216,1,62.08787729769094,0.9999055441025257,True,True
openstego_images/bike/bike_030.bmp,921654,18433,2,59.070726206789644,0.999812708561361,True,True
openstego_images/bike/bike_030.bmp,921654,27649,3,57.307649265661674,0.9997233993884147,True,True
openstego_images/bike/bike_030.bmp,921654,36866,4,56.06244533304826,0.999637199614322,True,True
openstego_images/bike/bike_012.bmp,921654,9216,1,62.109732481291815,0.9997760497744612,True,True
openstego_images/bike/bike_012.bmp,921654,18433,2,59.086317965180235,0.999559531979359,True,True
openstego_images/bike/bike_012.bmp,921654,27649,3,57.33506592530859,0.9993470094613027,True,True
openstego_images/bike/bike_012.bmp,921654,36866,4,56.09145968482099,0.9991388767885687,True,True
openstego_images/bike/bike_181.bmp,921654,9216,1,62.08026559301405,0.9996997317146302,True,True
openstego_images/bike/bike_181.bmp,921654,18433,2,59.09566465124006,0.9994056121629278,True,True
openstego_images/bike/bike_181.bmp,921654,27649,3,57.33302621058523,0.9991178394000187,True,True
openstego_images/bike/bike_181.bmp,921654,36866,4,56.086159208396836,0.9988356121083662,True,True
openstego_images/bike/bike_114.bmp,921654,9216,1,62.06426602022372,0.9998185516432102,True,True
openstego_images/bike/bike_114.bmp,921654,18433,2,59.074823877094076,0.9996411272922616,True,True
openstego_images/bike/bike_114.bmp,921654,27649,3,57.322372516653395,0.9994682074314177,True,True
openstego_images/bike/bike_114.bmp,921654,36866,4,56.080277367460624,0.9992998629644011,True,True
openstego_images/bike/bike_207.bmp,921654,9216,1,62.1040818963216,0.9997463908658536,True,True
openstego_images/bike/bike_207.bmp,921654,18433,2,59.1057392484643,0.9994984065528557,True,True
openstego_images/bike/bike_207.bmp,921654,27649,3,57.34575084142928,0.9992562042894355,True,True
