Image,Image_size,Data Size (bytes),Ratio,PSNR,SSIM,Data Integrity,Images Match
steghide_images/cars/carsgraz_131.bmp,921654,9216,1,53.49444281573564,0.9975017542882806,True,True
steghide_images/cars/carsgraz_131.bmp,921654,18433,2,51.151955624943206,0.9957050071493062,True,True
steghide_images/cars/carsgraz_131.bmp,921654,27649,3,49.679001982757256,0.9939956573011003,True,True
steghide_images/cars/carsgraz_131.bmp,921654,36866,4,48.55924909124838,0.9922972542135599,True,True
steghide_images/cars/carsgraz_190.bmp,921654,9216,1,53.946715251076476,0.9988509271371502,True,True
steghide_images/cars/carsgraz_190.bmp,921654,18433,2,51.317841490101415,0.9978813018854197,True,True
steghide_images/cars/carsgraz_190.bmp,921654,27649,3,49.65116561562858,0.9969345584138737,True,True
steghide_images/cars/carsgraz_190.bmp,921654,36866,4,48.59063057652955,0.9961019953434366,True,True
steghide_images/cars/carsgraz_171.bmp,921654,9216,1,52.645184779353684,0.9976655153332654,True,True
steghide_images/cars/carsgraz_171.bmp,921654,18433,2,50.327722704311896,0.9960032473164309,True,True
steghide_images/cars/carsgraz_171.bmp,921654,27649,3,48.867359042198686,0.9944450225012282,True,True
steghide_images/cars/carsgraz_171.bmp,921654,36866,4,47.58518588858572,0.9925575965445933,True,True
steghide_images/cars/carsgraz_364.bmp,921654,9216,1,53.903593915727114,0.9972183494519505,True,True
steghide_images/cars/carsgraz_364.bmp,921654,18433,2,51.3672220499365,0.9950119316804719,True,True
steghide_images/cars/carsgraz_364.bmp,921654,27649,3,49.79668715658872,0.9929579224765576,True,True
steghide_images/cars/carsgraz_364.bmp,921654,36866,4,48.64450297025142,0.9908516493738583,True,True
steghide_images/cars/carsgraz_240.bmp,921654,9216,1,54.49385972852131,0.9986348620680635,True,True
steghide_images/cars/carsgraz_240.bmp,921654,18433,2,52.0695265275172,0.9976348877378244,True,True
steghide_images/cars/carsgraz_240.bmp,921654,27649,3,50.528400301371086,0.9966402966403244,True,True
steghide_images/cars/carsgraz_240.bmp,921654,36866,4,49.49902770145147,0.9957907239664364,True,True
steghide_images/cars/carsgraz_397.bmp,921654,9216,1,52.82508834460952,0.998216039059491,True,True
steghide_images/cars/carsgraz_397.bmp,921654,18433,2,50.55148504056422,0.9969446548409858,True,True
steghide_images/cars/carsgraz_397.bmp,921654,27649,3,49.07290919847648,0.9957170602464886,True,True
steghide_images/cars/carsgraz_397.bmp,921654,36866,4,48.138241423751595,0.9946819560572301,True,True
steghide_images/cars/carsgraz_162.bmp,921654,9216,1,52.19401611417257,0.9991126399774114,True,True
steghide_images/cars/carsgraz_162.bmp,921654,18433,2,50.50219850473536,0.9986753942034078,True,True
steghide_images/cars/carsgraz_162.bmp,921654,27649,3,49.4056053186022,0.9982981623008036,True,True
steghide_images/cars/carsgraz_162.bmp,921654,36866,4,48.6190543437756,0.9979355167109718,True,True
steghide_images/cars/carsgraz_005.bmp,921654,9216,1,52.55078182601573,0.9986125665765154,True,True
steghide_images/cars/carsgraz_005.bmp,921654,18433,2,50.529096054595,0.9977011975862302,True,True
steghide_images/cars/carsgraz_005.bmp,921654,27649,3,49.287037234382,0.9969157148526099,True,True
steghide_images/cars/carsgraz_005.bmp,921654,36866,4,48.35627678866785,0.996170898429011,True,True
steghide_images/cars/carsgraz_326.bmp,921654,9216,1,51.37881413916264,0.9962268773778665,True,True
steghide_images/cars/carsgraz_326.bmp,921654,18433,2,49.02637426950449,0.9933796659158393,True,True
steghide_images/cars/carsgraz_326.bmp,921654,27649,3,47.424961999733185,0.9904024743516652,True,True
steghide_images/cars/carsgraz_326.bmp,921654,36866,4,46.49202231791712,0.9881160864002599,True,True
steghide_images/cars/carsgraz_111.bmp,921654,9216,1,52.45666448530337,0.995217960152456,True,True
steghide_images/cars/carsgraz_111.bmp,921654,18433,2,49.64767602840726,0.990980285527133,True,True
steghide_images/cars/carsgraz_111.bmp,921654,27649,3,48.139974183401215,0.9874261723000313,True,True
steghide_images/cars/carsgraz_111.bmp,921654,36866,4,46.90066775604866,0.9835860778968751,True,True
steghide_images/cars/carsgraz_275.bmp,921654,9216,1,53.35955964561796,0.9983824262734916,True,True
steghide_images/cars/carsgraz_275.bmp,921654,18433,2,50.9547504188427,0.9970741172652525,True,True
steghide_images/cars/carsgraz_275.bmp,921654,27649,3,49.401158265619294,0.9958269321526875,True,True
steghide_images/cars/carsgraz_275.bmp,921654,36866,4,48.40289022524757,0.9947948604416341,True,True
steghide_images/cars/carsgraz_164.bmp,921654,9216,1,54.520517514715934,0.9983205683539579,True,True
steghide_images/cars/carsgraz_164.bmp,921654,18433,2,51.99992029164363,0.9970443141564819,True,True
steghide_images/cars/carsgraz_164.bmp,921654,27649,3,50.27908149364512,0.9956530327465062,True,True
steghide_images/cars/carsgraz_164.bmp,921654,36866,4,49.26908604578789,0.9946027427728207,True,True
steghide_images/cars/carsgraz_157.bmp,921654,9216,1,52.791565065664344,0.9975500482062527,True,True
steghide_images/cars/carsgraz_157.bmp,921654,18433,2,50.288024314524485,0.9956388095086739,True,True
steghide_images/cars/carsgraz_157.bmp,921654,27649,3,48.86566760669404,0.9940086981758901,True,True
steghide_images/cars/carsgraz_157.bmp,921654,36866,4,47.72308441918254,0.9922923397508218,True,True
steghide_images/cars/carsgraz_223.bmp,921654,9216,1,50.61650386134439,0.9972255064408415,True,True
steghide_images/cars/carsgraz_223.bmp,921654,18433,2,48.378520558889456,0.9952087466049798,True,True
steghide_images/cars/carsgraz_223.bmp,921654,27649,3,47.11626568583508,0.9935251399118082,True,True
steghide_images/cars/carsgraz_223.bmp,921654,36866,4,46.188428287540276,0.9920373604405476,True,True
steghide_images/cars/carsgraz_365.bmp,921654,9216,1,52.417997723021095,0.9959432359175381,True,True
steghide_images/cars/carsgraz_365.bmp,921654,18433,2,50.0102332915559,0.9929281663922417,True,True
steghide_images/cars/carsgraz_365.bmp,921654,27649,3,48.51380732464381,0.990126974644984,True,True
steghide_images/cars/carsgraz_365.bmp,921654,36866,4,47.46589431845508,0.9876522352013687,True,True
steghide_images/cars/carsgraz_030.bmp,921654,9216,1,53.376100080513154,0.9986699847545504,True,True
steghide_images/cars/carsgraz_030.bmp,921654,18433,2,51.52020257166185,0.9979453217844867,True,True
steghide_images/cars/carsgraz_030.bmp,921654,27649,3,50.276508816863455,0.9972584017698279,True,True
steghide_images/cars/carsgraz_030.bmp,921654,36866,4,49.33565236907035,0.9966009423095573,True,True
steghide_images/cars/carsgraz_277.bmp,921654,9216,1,52.65980064930169,0.998871692947057,True,True
steghide_images/cars/carsgraz_277.bmp,921654,18433,2,50.804650004117505,0.9982437854605517,True,True
steghide_images/cars/carsgraz_277.bmp,921654,27649,3,49.45563130340013,0.997608259716983,True,True
steghide_images/cars/carsgraz_277.bmp,921654,36866,4,48.435816355319716,0.9969913827380635,True,True
steghide_images/cars/carsgraz_027.bmp,921654,9216,1,52.58314723121727,0.9984706966422466,True,True
steghide_images/cars/carsgraz_027.bmp,921654,18433,2,50.57759772034481,0.9975677872805838,True,True
steghide_images/cars/carsgraz_027.bmp,921654,27649,3,49.293727282036166,0.9967337947229824,True,True
steghide_images/cars/carsgraz_027.bmp,921654,36866,4,48.37254784531454,0.9959567928995696,True,True
steghide_images/cars/carsgraz_129.bmp,921654,9216,1,53.879252787406614,0.9981895402835897,True,True
steghide_images/cars/carsgraz_129.bmp,921654,18433,2,51.28519783650111,0.9967401734407341,True,True
steghide_images/cars/carsgraz_129.bmp,921654,27649,3,49.73486121744165,0.9953786297589158,True,True
steghide_images/cars/carsgraz_129.bmp,921654,36866,4,48.62946010190646,0.9941980884530452,True,True
steghide_images/cars/carsgraz_084.bmp,921654,9216,1,53.40694079670386,0.9965362145160993,True,True
steghide_images/cars/carsgraz_084.bmp,921654,18433,2,50.80438834573252,0.9937075944121342,True,True
steghide_images/cars/carsgraz_084.bmp,921654,27649,3,49.30951152385346,0.9912575513227359,True,True
steghide_images/cars/carsgraz_084.bmp,921654,36866,4,48.14719121723791,0.9886458655771418,True,True
steghide_images/cars/carsgraz_350.bmp,921654,9216,1,53.82002925543544,0.9984466059716439,True,True
steghide_images/cars/carsgraz_350.bmp,921654,18433,2,51.64840029483437,0.9974574810958258,True,True
steghide_images/cars/carsgraz_350.bmp,921654,27649,3,50.263006036664244,0.9965139497467699,True,True
steghide_images/cars/carsgraz_350.bmp,921654,36866,4,49.234194487024055,0.9956170062114671,True,True
steghide_images/cars/carsgraz_328.bmp,921654,9216,1,52.75839431288104,0.9979308889658508,True,True
steghide_images/cars/carsgraz_328.bmp,921654,18433,2,50.528097478901195,0.9965359367904044,True,True
steghide_images/cars/carsgraz_328.bmp,921654,27649,3,49.07275114346685,0.995147901304028,True,True
steghide_images/cars/carsgraz_328.bmp,921654,36866,4,48.0408628207186,0.9939230718672006,True,True
steghide_images/cars/carsgraz_286.bmp,921654,9216,1,52.5316828350618,0.9971337693287851,True,True
steghide_images/cars/carsgraz_286.bmp,921654,18433,2,50.21478335264103,0.9951858210910105,True,True
steghide_images/cars/carsgraz_286.bmp,921654,27649,3,48.74702247839731,0.9931919109711623,True,True
steghide_images/cars/carsgraz_286.bmp,921654,36866,4,47.693553158821416,0.9914033286404603,True,True
steghide_images/cars/carsgraz_237.bmp,921654,9216,1,52.662970569883534,0.9967762661537624,True,True
steghide_images/cars/carsgraz_237.bmp,921654,18433,2,50.17241060540154,0.9943400772548016,True,True
steghide_images/cars/carsgraz_237.bmp,921654,27649,3,48.585337465363395,0.9918945740683824,True,True
steghide_images/cars/carsgraz_237.bmp,921654,36866,4,47.42501407165905,0.9895336386525694,True,True
steghide_images/cars/carsgraz_067.bmp,921654,9216,1,54.22794363624932,0.9988456091516609,True,True
steghide_images/cars/carsgraz_067.bmp,921654,18433,2,51.73622622494282,0.9979542792826805,True,True
steghide_images/cars/carsgraz_067.bmp,921654,27649,3,50.17827356199038,0.9970839383785327,True,True
steghide_images/cars/carsgraz_067.bmp,921654,36866,4,49.13811808719358,0.9963072679724642,True,True
steghide_images/cars/carsgraz_355.bmp,921654,9216,1,54.11491365111874,0.998904884678072,True,True
steghide_images/cars/carsgraz_355.bmp,921654,18433,2,51.877580832185586,0.9981600621516155,True,True
steghide_images/cars/carsgraz_355.bmp,921654,27649,3,50.61479195447991,0.9975504512993948,True,True
steghide_images/cars/carsgraz_355.bmp,921654,36866,4,49.654530841983274,0.9969367210140523,True,True
steghide_images/cars/carsgraz_339.bmp,921654,9216,1,51.989022660018094,0.997193891150674,True,True
steghide_images/cars/carsgraz_339.bmp,921654,18433,2,49.63083579192996,0.9951863445537242,True,True
steghide_images/cars/carsgraz_339.bmp,921654,27649,3,48.19153552827454,0.993336211951179,True,True
steghide_images/cars/carsgraz_339.bmp,921654,36866,4,47.144587895128616,0.9915501373894772,True,True
steghide_images/cars/carsgraz_104.bmp,921654,9216,1,53.625526087038565,0.9968022491832619,True,True
steghide_images/cars/carsgraz_104.bmp,921654,18433,2,51.49405604890575,0.9947660342793502,True,True
steghide_images/cars/carsgraz_104.bmp,921654,27649,3,50.15447105685255,0.9929336020593946,True,True
steghide_images/cars/carsgraz_104.bmp,921654,36866,4,49.23643084109638,0.991318880182718,True,True
steghide_images/cars/carsgraz_057.bmp,921654,9216,1,53.88673057370636,0.9985875972928833,True,True
steghide_images/cars/carsgraz_057.bmp,921654,18433,2,51.48664067782981,0.9975357815118162,True,True
steghide_images/cars/carsgraz_057.bmp,921654,27649,3,50.062551208698416,0.9965959014272672,True,True
steghide_images/cars/carsgraz_057.bmp,921654,36866,4,48.97950756585115,0.9956697034550658,True,True
steghide_images/cars/carsgraz_390.bmp,921654,9216,1,54.75521446528907,0.9991479131236553,True,True
steghide_images/cars/carsgraz_390.bmp,921654,18433,2,53.500847873858284,0.9988395076866855,True,True
steghide_images/cars/carsgraz_390.bmp,921654,27649,3,52.727212818271205,0.998579704789727,True,True
steghide_images/cars/carsgraz_390.bmp,921654,36866,4,52.14528744536121,0.9983519422995194,True,True
steghide_images/cars/carsgraz_200.bmp,921654,9216,1,52.630073455664565,0.9989347666312076,True,True
steghide_images/cars/carsgraz_200.bmp,921654,18433,2,50.77131118011559,0.9983483992572113,True,True
steghide_images/cars/carsgraz_200.bmp,921654,27649,3,49.64450307248274,0.9978801466296211,True,True
steghide_images/cars/carsgraz_200.bmp,921654,36866,4,48.757222626410766,0.9973409496430593,True,True
steghide_images/cars/carsgraz_260.bmp,921654,9216,1,52.20193829149515,0.9970768272236122,True,True
steghide_images/cars/carsgraz_260.bmp,921654,18433,2,49.82858815633594,0.9948693616096717,True,True
steghide_images/cars/carsgraz_260.bmp,921654,27649,3,48.29325297114138,0.9927923674230326,True,True
steghide_images/cars/carsgraz_260.bmp,921654,36866,4,47.1769871959807,0.9907599874277412,True,True
steghide_images/cars/carsgraz_325.bmp,921654,9216,1,53.203178505101086,0.9973025571163198,True,True
steghide_images/cars/carsgraz_325.bmp,921654,18433,2,50.97238356162549,0.995504122574235,True,True
steghide_images/cars/carsgraz_325.bmp,921654,27649,3,49.6173640098511,0.9939767803734564,True,True
steghide_images/cars/carsgraz_325.bmp,921654,36866,4,48.548532672134414,0.9923174946967772,True,True
steghide_images/cars/carsgraz_311.bmp,921654,9216,1,52.48323396677634,0.9962303620195806,True,True
steghide_images/cars/carsgraz_311.bmp,921654,18433,2,49.89361099600143,0.9930864930069631,True,True
steghide_images/cars/carsgraz_311.bmp,921654,27649,3,48.42897692754085,0.990441781780238,True,True
steghide_images/cars/carsgraz_311.bmp,921654,36866,4,47.17436622396867,0.9873173551827031,True,True
steghide_images/cars/carsgraz_163.bmp,921654,9216,1,52.3858815127969,0.9971573560960788,True,True
steghide_images/cars/carsgraz_163.bmp,921654,18433,2,49.964392308489494,0.9950349686983628,True,True
steghide_images/cars/carsgraz_163.bmp,921654,27649,3,48.39235211427906,0.9929834825829015,True,True
steghide_images/cars/carsgraz_163.bmp,921654,36866,4,47.28031936448446,0.9910514691915684,True,True
steghide_images/cars/carsgraz_280.bmp,921654,9216,1,52.34752604013555,0.9986732271402846,True,True
steghide_images/cars/carsgraz_280.bmp,921654,18433,2,50.292680938803926,0.9978156998123854,True,True
steghide_images/cars/carsgraz_280.bmp,921654,27649,3,48.923577504499434,0.9968547883308913,True,True
steghide_images/cars/carsgraz_280.bmp,921654,36866,4,48.051283961561836,0.9962168882222224,True,True
steghide_images/cars/carsgraz_202.bmp,921654,9216,1,52.52234609337664,0.9983888748333598,True,True
steghide_images/cars/carsgraz_202.bmp,921654,18433,2,50.478499647207784,0.9974297014203094,True,True
steghide_images/cars/carsgraz_202.bmp,921654,27649,3,49.15972540035723,0.9965598407117656,True,True
steghide_images/cars/carsgraz_202.bmp,921654,36866,4,48.32894946354899,0.9958212806839498,True,True
steghide_images/cars/carsgraz_004.bmp,921654,9216,1,53.04372411062971,0.999109789069981,True,True
steghide_images/cars/carsgraz_004.bmp,921654,18433,2,51.08870803386885,0.9985772531302302,True,True
steghide_images/cars/carsgraz_004.bmp,921654,27649,3,49.863259576947236,0.998104877643969,True,True
steghide_images/cars/carsgraz_004.bmp,921654,36866,4,48.95138703596303,0.9976505244961204,True,True
steghide_images/cars/carsgraz_037.bmp,921654,9216,1,54.33665065035954,0.9989461644785851,True,True
steghide_images/cars/carsgraz_037.bmp,921654,18433,2,52.140515695466064,0.9982516264165486,True,True
steghide_images/cars/carsgraz_037.bmp,921654,27649,3,50.74342628830237,0.9975894310241452,True,True
steghide_images/cars/carsgraz_037.bmp,921654,36866,4,49.70905068062467,0.9969655017129107,True,True
steghide_images/cars/carsgraz_090.bmp,921654,9216,1,54.45740215533749,0.9977517394588283,True,True
steghide_images/cars/carsgraz_090.bmp,921654,18433,2,51.863734057013076,0.9959086422765459,True,True
steghide_images/cars/carsgraz_090.bmp,921654,27649,3,50.423921159173176,0.9943965044548784,True,True
steghide_images/cars/carsgraz_090.bmp,921654,36866,4,49.47581701495763,0.993143071069992,True,True
steghide_images/cars/carsgraz_262.bmp,921654,9216,1,52.90022110374663,0.9983043705089919,True,True
steghide_images/cars/carsgraz_262.bmp,921654,18433,2,50.64179327969634,0.9970987489591328,True,True
steghide_images/cars/carsgraz_262.bmp,921654,27649,3,49.078685077403925,0.9958524588780943,True,True
steghide_images/cars/carsgraz_262.bmp,921654,36866,4,47.996346112286396,0.9947309846178501,True,True
steghide_images/cars/carsgraz_385.bmp,921654,9216,1,52.82306102694377,0.9974993864753113,True,True
steghide_images/cars/carsgraz_385.bmp,921654,18433,2,50.59401900964904,0.995795731760953,True,True
steghide_images/cars/carsgraz_385.bmp,921654,27649,3,49.272535504454126,0.9943341296159645,True,True
steghide_images/cars/carsgraz_385.bmp,921654,36866,4,48.26723223858484,0.9929547951260944,True,True
steghide_images/cars/carsgraz_416.bmp,921654,9216,1,52.030256081348895,0.9990668977961672,True,True
steghide_images/cars/carsgraz_416.bmp,921654,18433,2,50.10587243684399,0.998474473698791,True,True
steghide_images/cars/carsgraz_416.bmp,921654,27649,3,48.96607563140147,0.9979591392112726,True,True
steghide_images/cars/carsgraz_416.bmp,921654,36866,4,48.08645157964327,0.997472227358522,True,True
steghide_images/cars/carsgraz_210.bmp,921654,9216,1,51.94636149325,0.9988866019102313,True,True
steghide_images/cars/carsgraz_210.bmp,921654,18433,2,50.03291297101584,0.9982395672544722,True,True
steghide_images/cars/carsgraz_210.bmp,921654,27649,3,48.78114209598756,0.9976448456375534,True,True
steghide_images/cars/carsgraz_210.bmp,921654,36866,4,47.81129104834942,0.9969855236446694,True,True
steghide_images/cars/carsgraz_366.bmp,921654,9216,1,51.85541602629228,0.9963017645159303,True,True
steghide_images/cars/carsgraz_366.bmp,921654,18433,2,49.43515080632799,0.9935313947527349,True,True
steghide_images/cars/carsgraz_366.bmp,921654,27649,3,47.94935594330296,0.9910014063265539,True,True
steghide_images/cars/carsgraz_366.bmp,921654,36866,4,46.89849215154227,0.9886686784895756,True,True
steghide_images/cars/carsgraz_089.bmp,921654,9216,1,53.47597785898,0.9968219320269377,True,True
steghide_images/cars/carsgraz_089.bmp,921654,18433,2,50.6634972896251,0.9938899235385626,True,True
steghide_images/cars/carsgraz_089.bmp,921654,27649,3,49.205618494254686,0.9916029172543915,True,True
steghide_images/cars/carsgraz_089.bmp,921654,36866,4,47.999682571098646,0.9890203171616537,True,True
steghide_images/cars/carsgraz_334.bmp,921654,9216,1,53.40262353289791,0.9973473112270527,True,True
steghide_images/cars/carsgraz_334.bmp,921654,18433,2,51.082008728476595,0.995464361070197,True,True
steghide_images/cars/carsgraz_334.bmp,921654,27649,3,49.58637252793985,0.9936961030985741,True,True
steghide_images/cars/carsgraz_334.bmp,921654,36866,4,48.52829929575041,0.9920544262769747,True,True
steghide_images/cars/carsgraz_266.bmp,921654,9216,1,52.970453486162526,0.9983831632150562,True,True
steghide_images/cars/carsgraz_266.bmp,921654,18433,2,50.59936516578909,0.9971032485265706,True,True
steghide_images/cars/carsgraz_266.bmp,921654,27649,3,49.08791546956063,0.9958646533602405,True,True
steghide_images/cars/carsgraz_266.bmp,921654,36866,4,48.11057804748402,0.9947544531259788,True,True
steghide_images/cars/carsgraz_156.bmp,921654,9216,1,52.61942340279482,0.9977648952448397,True,True
steghide_images/cars/carsgraz_156.bmp,921654,18433,2,50.08813113409676,0.9959071511328061,True,True
steghide_images/cars/carsgraz_156.bmp,921654,27649,3,48.666992140896035,0.9943842114626321,True,True
steghide_images/cars/carsgraz_156.bmp,921654,36866,4,47.52906527209163,0.9927399177941817,True,True
steghide_images/cars/carsgraz_061.bmp,921654,9216,1,52.39137066788672,0.9978193904072423,True,True
steghide_images/cars/carsgraz_061.bmp,921654,18433,2,50.329184371313914,0.996455954661491,True,True
steghide_images/cars/carsgraz_061.bmp,921654,27649,3,48.98665232300803,0.9951766798010877,True,True
steghide_images/cars/carsgraz_061.bmp,921654,36866,4,48.04878615533441,0.9941019578686238,True,True
steghide_images/cars/carsgraz_351.bmp,921654,9216,1,52.8402537794652,0.9973528569754126,True,True
steghide_images/cars/carsgraz_351.bmp,921654,18433,2,50.341295249568475,0.9952922701598023,True,True
steghide_images/cars/carsgraz_351.bmp,921654,27649,3,48.97507524116722,0.9935660002740695,True,True
steghide_images/cars/carsgraz_351.bmp,921654,36866,4,47.76502057417226,0.9916622241963694,True,True
steghide_images/cars/carsgraz_284.bmp,921654,9216,1,50.96409638662511,0.9958963997421657,True,True
steghide_images/cars/carsgraz_284.bmp,921654,18433,2,48.35979237840942,0.9926009814091431,True,True
steghide_images/cars/carsgraz_284.bmp,921654,27649,3,46.80426621335242,0.9895628605015769,True,True
steghide_images/cars/carsgraz_284.bmp,921654,36866,4,45.54627404698962,0.9861821529188058,True,True
steghide_images/cars/carsgraz_392.bmp,921654,9216,1,57.11531819636045,0.998942655808379,True,True
steghide_images/cars/carsgraz_392.bmp,921654,18433,2,55.398052278396264,0.9983883821372131,True,True
steghide_images/cars/carsgraz_392.bmp,921654,27649,3,54.48792851100089,0.998006686831827,True,True
steghide_images/cars/carsgraz_392.bmp,921654,36866,4,53.65971139234463,0.997548610508434,True,True
steghide_images/cars/carsgraz_154.bmp,921654,9216,1,51.479034193063015,0.9960690993486411,True,True
steghide_images/cars/carsgraz_154.bmp,921654,18433,2,48.86157850653261,0.9928040244566496,True,True
steghide_images/cars/carsgraz_154.bmp,921654,27649,3,47.39168388102942,0.9900691818139614,True,True
steghide_images/cars/carsgraz_154.bmp,921654,36866,4,46.1837756401095,0.9870095784248877,True,True
steghide_images/cars/carsgraz_199.bmp,921654,9216,1,52.244962281185096,0.9989804960241315,True,True
steghide_images/cars/carsgraz_199.bmp,921654,18433,2,50.50974661820081,0.998465860607023,True,True
steghide_images/cars/carsgraz_199.bmp,921654,27649,3,49.33759315820033,0.9979760046772254,True,True
steghide_images/cars/carsgraz_199.bmp,921654,36866,4,48.5107614528367,0.997543206986469,True,True
steghide_images/cars/carsgraz_110.bmp,921654,9216,1,53.460146398738,0.9975810951782399,True,True
steghide_images/cars/carsgraz_110.bmp,921654,18433,2,51.11966802328026,0.9957836015372243,True,True
steghide_images/cars/carsgraz_110.bmp,921654,27649,3,49.727014144808805,0.9942442724782126,True,True
steghide_images/cars/carsgraz_110.bmp,921654,36866,4,48.73208634050389,0.9928031195371029,True,True
steghide_images/cars/carsgraz_245.bmp,921654,9216,1,51.316428180016224,0.9967678960368896,True,True
steghide_images/cars/carsgraz_245.bmp,921654,18433,2,48.95545335734294,0.9943617624002866,True,True
steghide_images/cars/carsgraz_245.bmp,921654,27649,3,47.425390610318345,0.9919772851452536,True,True
steghide_images/cars/carsgraz_245.bmp,921654,36866,4,46.37098443179343,0.989955475368113,True,True
steghide_images/cars/carsgraz_211.bmp,921654,9216,1,54.141199043828045,0.9988577946464517,True,True
steghide_images/cars/carsgraz_211.bmp,921654,18433,2,51.96288826834049,0.9981492691428309,True,True
steghide_images/cars/carsgraz_211.bmp,921654,27649,3,50.45304673114604,0.9973923964005363,True,True
steghide_images/cars/carsgraz_211.bmp,921654,36866,4,49.431989439617645,0.9967339299623461,True,True
steghide_images/cars/carsgraz_217.bmp,921654,9216,1,53.14455760870466,0.9981528635039575,True,True
steghide_images/cars/carsgraz_217.bmp,921654,18433,2,51.017437113264286,0.9969333832988427,True,True
steghide_images/cars/carsgraz_217.bmp,921654,27649,3,49.747759274899444,0.9958802615483564,True,True
steghide_images/cars/carsgraz_217.bmp,921654,36866,4,48.76328554898531,0.9948173502877536,True,True
steghide_images/cars/carsgraz_289.bmp,921654,9216,1,52.57600690519257,0.9972311145550377,True,True
steghide_images/cars/carsgraz_289.bmp,921654,18433,2,50.16791876627976,0.9951984823599344,True,True
steghide_images/cars/carsgraz_289.bmp,921654,27649,3,48.82559578873513,0.9935452982788853,True,True
steghide_images/cars/carsgraz_289.bmp,921654,36866,4,47.7345971998837,0.9918167202024094,True,True
steghide_images/cars/carsgraz_175.bmp,921654,9216,1,53.46376499024337,0.999066838205878,True,True
steghide_images/cars/carsgraz_175.bmp,921654,18433,2,51.61957841719999,0.9985329212091619,True,True
steghide_images/cars/carsgraz_175.bmp,921654,27649,3,50.38626759717582,0.9980399366005877,True,True
steghide_images/cars/carsgraz_175.bmp,921654,36866,4,49.413309996396265,0.9975261775583495,True,True
steghide_images/cars/carsgraz_330.bmp,921654,9216,1,52.07095064288046,0.9967501687732762,True,True
steghide_images/cars/carsgraz_330.bmp,921654,18433,2,49.592458145880116,0.9941953357457406,True,True
steghide_images/cars/carsgraz_330.bmp,921654,27649,3,48.13378286505745,0.991910102095973,True,True
steghide_images/cars/carsgraz_330.bmp,921654,36866,4,47.151333516552924,0.9899427888594382,True,True
steghide_images/cars/carsgraz_227.bmp,921654,9216,1,51.996464502720855,0.9982624350156822,True,True
steghide_images/cars/carsgraz_227.bmp,921654,18433,2,49.78501548147772,0.9970390568890429,True,True
steghide_images/cars/carsgraz_227.bmp,921654,27649,3,48.51380732464381,0.9959830656676125,True,True
steghide_images/cars/carsgraz_227.bmp,921654,36866,4,47.48237831615464,0.9948445075723661,True,True
steghide_images/cars/carsgraz_405.bmp,921654,9216,1,52.148649809706875,0.9985032139947005,True,True
steghide_images/cars/carsgraz_405.bmp,921654,18433,2,49.81699034925403,0.997431711998528,True,True
steghide_images/cars/carsgraz_405.bmp,921654,27649,3,48.427745560758865,0.9964931223560575,True,True
steghide_images/cars/carsgraz_405.bmp,921654,36866,4,47.43005999784888,0.9956043711169532,True,True
steghide_images/cars/carsgraz_407.bmp,921654,9216,1,53.353124187133744,0.9977270356081763,True,True
steghide_images/cars/carsgraz_407.bmp,921654,18433,2,50.943163707448775,0.99599340168279,True,True
steghide_images/cars/carsgraz_407.bmp,921654,27649,3,49.496664900187696,0.994422750177894,True,True
steghide_images/cars/carsgraz_407.bmp,921654,36866,4,48.415873732648635,0.9929296008430395,True,True
steghide_images/cars/carsgraz_103.bmp,921654,9216,1,53.239697198603785,0.9971744365558498,True,True
steghide_images/cars/carsgraz_103.bmp,921654,18433,2,50.94684826528477,0.9951769479880839,True,True
steghide_images/cars/carsgraz_103.bmp,921654,27649,3,49.69555066482418,0.9936616126883306,True,True
steghide_images/cars/carsgraz_103.bmp,921654,36866,4,48.70503423076983,0.9920934699500187,True,True
steghide_images/cars/carsgraz_007.bmp,921654,9216,1,53.77670623409528,0.9982897290588836,True,True
steghide_images/cars/carsgraz_007.bmp,921654,18433,2,51.61247101972474,0.997205889267927,True,True
steghide_images/cars/carsgraz_007.bmp,921654,27649,3,50.11518706338636,0.9960941189307295,True,True
steghide_images/cars/carsgraz_007.bmp,921654,36866,4,49.045767255123344,0.9950261871603306,True,True
steghide_images/cars/carsgraz_298.bmp,921654,9216,1,52.813561912582294,0.997809325449643,True,True
steghide_images/cars/carsgraz_298.bmp,921654,18433,2,50.24619213746374,0.9959181575045388,True,True
steghide_images/cars/carsgraz_298.bmp,921654,27649,3,48.80118894844489,0.9943061136889041,True,True
steghide_images/cars/carsgraz_298.bmp,921654,36866,4,47.79419305055495,0.9928850748127722,True,True
steghide_images/cars/carsgraz_293.bmp,921654,9216,1,51.71573759711385,0.9961928176725428,True,True
steghide_images/cars/carsgraz_293.bmp,921654,18433,2,49.26834504544541,0.9933371008961887,True,True
steghide_images/cars/carsgraz_293.bmp,921654,27649,3,47.84723954822728,0.9908466988800356,True,True
steghide_images/cars/carsgraz_293.bmp,921654,36866,4,46.794395935144394,0.9885126108251804,True,True
steghide_images/cars/carsgraz_196.bmp,921654,9216,1,54.250949408093774,0.9991014809962299,True,True
steghide_images/cars/carsgraz_196.bmp,921654,18433,2,52.10244695291384,0.9985172867362225,True,True
steghide_images/cars/carsgraz_196.bmp,921654,27649,3,50.62978778574973,0.9978741360685087,True,True
